Year,Month,Day,Hour,Minute,DHI,DNI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,GHI
2014,8,9,6,0,51,334,0,13,80.94,0.131,0.8,1.949,92.2,70.16,20,980,104
2014,8,9,6,30,74,489,0,13,74.85,0.131,0.7,1.932,92.2,65.95,21,980,202
2014,8,9,7,0,91,597,1,13,68.68,0.131,0.7,1.915,126.9,57.36,23,980,308
2014,8,9,7,30,104,673,0,13,62.48,0.131,0.8,1.896,126.9,53.99,24,980,415
2014,8,9,8,0,115,729,0,12,56.27,0.131,1,1.878,170.4,50.12,25,980,520
2014,8,9,8,30,124,772,0,12,50.09,0.131,1.4,1.871,170.4,47.22,26,980,619
2014,8,9,9,0,131,802,0,12,43.99,0.131,1.9,1.865,195.4,43.97,27,980,709
2014,8,9,9,30,137,827,0,12,38.03,0.131,2.3,1.863,195.4,41.47,28,980,789
2014,8,9,10,0,129,867,0,12,32.32,0.131,2.7,1.862,204.1,38.34,29,980,862
2014,8,9,10,30,132,880,0,12,27.06,0.131,3,1.862,204.1,38.33,29,980,917
2014,8,9,11,0,136,886,0,12,22.57,0.131,3.3,1.863,208.8,36.46,30,980,955
2014,8,9,11,30,138,891,0,12,19.43,0.131,3.4,1.87,208.8,36.46,30,980,979
2014,8,9,12,0,139,891,0,12,18.35,0.131,3.5,1.877,213.5,37.09,30,980,986
2014,8,9,12,30,139,889,0,12,19.68,0.131,3.5,1.881,213.5,39.29,29,980,976
2014,8,9,13,0,114,918,0,12,23,0.131,3.5,1.886,218.4,39.18,29,980,960
2014,8,9,13,30,112,910,0,12,27.59,0.131,3.5,1.88,218.4,39.17,29,980,919
2014,8,9,14,0,109,899,0,12,32.91,0.131,3.5,1.876,221.8,38.64,29,980,864
2014,8,9,14,30,106,882,0,12,38.66,0.131,3.3,1.859,221.8,40.95,28,980,795
2014,8,9,15,0,100,863,0,12,44.64,0.131,3.2,1.842,223.3,40.57,28,980,714
2014,8,9,15,30,95,834,0,12,50.76,0.131,3,1.817,223.3,43.01,27,980,623
2014,8,9,16,0,87,800,0,12,56.95,0.131,2.9,1.793,223.4,42.49,27,980,524
2014,8,9,16,30,79,750,0,12,63.17,0.131,2.7,1.767,223.4,45.08,26,980,418
2014,8,9,17,0,69,683,0,12,69.37,0.131,2.5,1.742,222.8,47.63,25,980,310
2014,8,9,17,30,57,581,0,12,75.54,0.131,2.3,1.718,222.8,50.58,24,980,202
2014,8,9,18,0,40,423,0,12,81.63,0.131,2.1,1.696,221.7,55.26,23,980,102
2014,8,9,18,30,16,159,0,12,87.63,0.131,1.9,1.686,221.7,58.75,21,980,22
2014,8,9,19,0,0,0,0,13,93.5,0.131,1.7,1.676,217.1,65.86,20,980,0
2014,8,9,19,30,0,0,0,13,99.19,0.131,1.4,1.677,217.1,70.09,19,980,0
2014,8,9,20,0,0,0,0,13,104.66,0.131,1.2,1.679,208.4,77.08,19,980,0
2014,8,9,20,30,0,0,0,13,109.85,0.131,0.9,1.685,208.4,77.1,19,980,0
2014,8,9,21,0,0,0,0,14,114.69,0.131,0.7,1.691,189.8,78.18,19,980,0
2014,8,9,21,30,0,0,0,14,119.08,0.131,0.5,1.705,189.8,83.26,18,980,0
2014,8,9,22,0,0,0,0,14,122.92,0.131,0.3,1.72,162.5,83.18,18,980,0
2014,8,9,22,30,0,0,0,14,126.1,0.131,0.3,1.734,162.5,83.18,18,980,0
2014,8,9,23,0,0,0,0,13,128.47,0.131,0.4,1.749,117.2,82.29,18,980,0
2014,8,9,23,30,0,0,0,13,129.93,0.131,0.5,1.755,117.2,82.28,18,980,0
2014,8,10,0,0,0,0,0,13,130.39,0.131,0.7,1.762,104.4,81.15,18,980,0
2014,8,10,0,30,0,0,0,13,129.83,0.131,0.7,1.759,104.4,81.12,18,980,0
2014,8,10,1,0,0,0,0,13,128.28,0.131,0.8,1.757,99.6,80.65,18,980,0
2014,8,10,1,30,0,0,0,13,125.83,0.131,0.9,1.758,99.6,80.63,18,980,0
2014,8,10,2,0,0,0,0,13,122.59,0.131,1,1.76,95.5,80.87,18,980,0
2014,8,10,2,30,0,0,0,13,118.69,0.131,1,1.774,95.5,80.87,18,980,0
2014,8,10,3,0,0,0,0,13,114.25,0.131,1.1,1.788,93.6,81.04,18,980,0
2014,8,10,3,30,0,0,0,13,109.38,0.131,1.1,1.813,93.6,81.05,18,980,0
2014,8,10,4,0,0,0,0,13,104.16,0.131,1.2,1.838,93.6,81.11,18,980,0
2014,8,10,4,30,0,0,0,13,98.67,0.131,1.2,1.875,93.6,81.12,18,980,0
2014,8,10,5,0,0,0,0,13,92.96,0.131,1.3,1.913,94.7,80.97,18,980,0
2014,8,10,5,30,19,152,0,13,87.08,0.131,1.4,1.958,94.7,76.06,19,980,26
2014,8,10,6,0,45,390,0,13,81.07,0.131,1.6,2.003,102.4,66.9,21,980,106
2014,8,10,6,30,64,543,0,13,74.97,0.131,1.3,2.037,102.4,62.93,22,980,205
2014,8,10,7,0,78,645,0,13,68.8,0.131,1.1,2.073,129,59.26,23,980,311
2014,8,10,7,30,88,717,0,13,62.6,0.131,1.2,2.09,129,55.78,24,980,418
2014,8,10,8,0,96,770,0,13,56.39,0.131,1.3,2.107,161.1,48.45,26,980,523
2014,8,10,8,30,103,809,0,13,50.22,0.131,1.5,2.109,161.1,45.67,27,980,622
2014,8,10,9,0,108,841,0,13,44.12,0.131,1.8,2.112,181.7,42.04,28,980,712
2014,8,10,9,30,113,864,0,13,38.17,0.131,2.1,2.109,181.7,39.65,29,980,792
2014,8,10,10,0,104,902,0,12,32.48,0.131,2.5,2.106,193.8,37.07,30,980,865
2014,8,10,10,30,107,913,0,12,27.25,0.131,2.8,2.105,193.8,37.06,30,980,919
2014,8,10,11,0,109,921,0,12,22.8,0.131,3.2,2.105,202.2,35.26,31,980,958
2014,8,10,11,30,110,926,0,12,19.7,0.131,3.4,2.102,202.2,35.25,31,980,981
2014,8,10,12,0,111,926,0,13,18.65,0.131,3.6,2.101,209,35.38,31,980,988
2014,8,10,12,30,110,924,0,13,19.97,0.131,3.6,2.097,209,37.46,30,980,979
2014,8,10,13,0,116,909,0,12,23.26,0.131,3.7,2.094,215.1,37.08,30,980,951
2014,8,10,13,30,114,900,0,12,27.82,0.131,3.6,2.09,215.1,37.07,30,980,910
2014,8,10,14,0,112,887,0,12,33.13,0.131,3.6,2.086,220.8,36.12,30,980,855
2014,8,10,14,30,108,869,0,12,38.86,0.131,3.4,2.083,220.8,38.26,29,980,785
2014,8,10,15,0,102,848,0,11,44.83,0.131,3.2,2.082,225.3,37.03,29,980,704
2014,8,10,15,30,97,818,0,11,50.94,0.131,2.9,2.09,225.3,39.25,28,980,613
2014,8,10,16,0,89,781,0,11,57.13,0.131,2.7,2.099,227.6,37.72,28,980,513
2014,8,10,16,30,81,728,0,11,63.35,0.131,2.4,2.121,227.6,40,27,980,408
2014,8,10,17,0,70,656,0,10,69.56,0.131,2.1,2.143,228.2,38.43,27,980,300
2014,8,10,17,30,58,549,0,10,75.72,0.131,1.5,2.183,228.2,40.77,26,980,193
2014,8,10,18,0,40,386,0,10,81.83,0.131,1,2.224,234.3,43.02,25,980,95
2014,8,10,18,30,14,127,0,10,87.83,0.131,0.9,2.296,234.3,45.69,24,980,19
2014,8,10,19,0,0,0,0,10,93.7,0.131,0.8,2.368,235.1,48.26,23,980,0
2014,8,10,19,30,0,0,0,10,99.4,0.131,0.8,2.471,235.1,51.3,22,980,0
2014,8,10,20,0,0,0,0,10,104.89,0.131,0.8,2.574,231.7,51.38,22,980,0
2014,8,10,20,30,0,0,0,10,110.09,0.131,0.7,2.696,231.7,51.39,22,980,0
2014,8,10,21,0,0,0,0,10,114.94,0.131,0.7,2.819,227.8,52.27,22,980,0
2014,8,10,21,30,0,0,0,10,119.34,0.131,0.6,2.923,227.8,52.27,22,980,0
2014,8,10,22,0,0,0,0,11,123.2,0.131,0.6,3.028,219.6,52.96,22,980,0
2014,8,10,22,30,0,0,0,11,126.38,0.131,0.5,3.087,219.6,56.33,21,980,0
2014,8,10,23,0,0,0,0,11,128.76,0.131,0.5,3.147,213.3,57.03,21,980,0
2014,8,10,23,30,0,0,0,11,130.23,0.131,0.4,3.172,213.3,57.02,21,980,0
2014,8,11,0,0,0,0,0,11,130.69,0.131,0.4,3.198,210.5,57.67,21,980,0
2014,8,11,0,30,0,0,0,11,130.12,0.131,0.3,3.215,210.5,57.66,21,980,0
2014,8,11,1,0,0,0,0,11,128.56,0.131,0.2,3.233,194.8,57.99,21,980,0
2014,8,11,1,30,0,0,0,11,126.08,0.131,0.2,3.241,194.8,57.98,21,980,0
2014,8,11,2,0,0,0,0,11,122.83,0.131,0.2,3.25,130.1,57.87,21,980,0
2014,8,11,2,30,0,0,0,11,118.91,0.131,0.3,3.241,130.1,57.87,21,980,0
2014,8,11,3,0,0,0,0,11,114.45,0.131,0.5,3.233,114,57.7,21,980,0
2014,8,11,3,30,0,0,0,11,109.56,0.131,0.5,3.21,114,61.39,20,980,0
2014,8,11,4,0,0,0,0,11,104.33,0.131,0.6,3.188,115.5,61.41,20,980,0
2014,8,11,4,30,0,0,0,11,98.82,0.131,0.7,3.158,115.5,61.42,20,980,0
2014,8,11,5,0,0,0,0,11,93.1,0.131,0.8,3.128,111.2,61.6,20,980,0
2014,8,11,5,30,17,106,0,11,87.21,0.131,0.9,3.093,111.2,57.9,21,980,22
2014,8,11,6,0,47,271,3,10,81.2,0.131,1.1,3.059,115.6,51.8,22,980,88
2014,8,11,6,30,67,491,0,10,75.09,0.131,1,3.013,115.6,48.74,23,980,193
2014,8,11,7,0,81,602,0,10,68.92,0.131,1,2.968,145.5,44.98,24,980,298
2014,8,11,7,30,93,677,0,10,62.72,0.131,1.1,2.928,145.5,42.36,25,980,403
2014,8,11,8,0,102,733,0,10,56.51,0.131,1.3,2.888,178.8,37.79,27,980,507
2014,8,11,8,30,109,775,0,10,50.34,0.131,1.6,2.873,178.8,35.63,28,980,604
2014,8,11,9,0,117,803,0,11,44.25,0.131,2,2.86,202.5,34.85,29,980,693
2014,8,11,9,30,122,827,0,11,38.31,0.131,2.4,2.872,202.5,32.89,30,980,772
2014,8,11,10,0,124,849,0,11,32.65,0.131,2.8,2.885,212.3,31.83,31,980,839
2014,8,11,10,30,127,862,0,11,27.44,0.131,3,2.908,212.3,31.83,31,980,893
2014,8,11,11,0,132,866,0,11,23.03,0.131,3.3,2.932,218.9,32.14,31,980,930
2014,8,11,11,30,133,871,1,11,19.97,0.131,3.4,2.95,218.9,32.13,31,980,952
2014,8,11,12,0,136,869,3,11,18.94,0.131,3.5,2.969,223.8,32.28,31,980,958
2014,8,11,12,30,135,867,3,11,20.26,0.131,3.4,2.997,223.8,32.27,31,980,949
2014,8,11,13,0,116,888,1,11,23.53,0.131,3.4,3.025,227.2,32.53,31,980,931
2014,8,11,13,30,115,878,3,11,28.07,0.131,3.3,3.054,227.2,34.44,30,980,890
2014,8,11,14,0,116,858,0,11,33.35,0.131,3.2,3.085,232,34.94,30,980,833
2014,8,11,14,30,112,839,0,11,39.06,0.131,3.1,3.102,232,34.93,29,980,764
2014,8,11,15,0,109,811,3,12,45.03,0.131,3,3.12,237.4,35.08,29,980,683
2014,8,11,15,30,254,339,3,12,51.13,0.131,2.9,3.133,237.4,37.16,28,980,467
2014,8,11,16,0,213,326,3,12,57.32,0.131,2.8,3.146,242.8,37.16,28,980,390
2014,8,11,16,30,87,680,0,12,63.53,0.131,2.6,3.158,242.8,39.39,27,980,391
2014,8,11,17,0,76,605,0,12,69.74,0.131,2.5,3.17,248.2,41.85,27,980,285
2014,8,11,17,30,61,495,0,12,75.92,0.131,2.2,3.179,248.2,44.41,26,980,182
2014,8,11,18,0,41,335,0,12,82.02,0.131,2,3.189,257.6,47.75,25,980,88
2014,8,11,18,30,13,89,0,12,88.03,0.131,1.9,3.192,257.6,50.72,24,980,16
2014,8,11,19,0,0,0,0,12,93.91,0.131,1.8,3.196,260.1,55.21,23,980,0
2014,8,11,19,30,0,0,0,12,99.62,0.131,1.7,3.203,260.1,58.7,22,980,0
2014,8,11,20,0,0,0,0,12,105.11,0.131,1.6,3.21,253.3,58.96,22,980,0
2014,8,11,20,30,0,0,0,12,110.33,0.131,1.4,3.231,253.3,58.96,22,980,0
2014,8,11,21,0,0,0,0,12,115.19,0.131,1.3,3.253,247.9,58.99,22,980,0
2014,8,11,21,30,0,0,0,12,119.61,0.131,1.1,3.287,247.9,62.73,21,980,0
2014,8,11,22,0,0,0,0,12,123.48,0.131,1,3.321,237.6,62.69,21,980,0
2014,8,11,22,30,0,0,0,12,126.67,0.131,0.9,3.345,237.6,62.69,21,980,0
2014,8,11,23,0,0,0,0,12,129.06,0.131,0.8,3.37,219.6,62.58,21,980,0
2014,8,11,23,30,0,0,0,12,130.53,0.131,0.7,3.377,219.6,62.58,21,980,0
2014,8,12,0,0,0,0,0,12,130.99,0.131,0.6,3.384,206,62.26,21,980,0
2014,8,12,0,30,0,0,1,12,130.41,0.131,0.5,3.385,206,62.25,21,980,0
2014,8,12,1,0,0,0,0,12,128.83,0.131,0.5,3.387,198.5,62.77,21,980,0
2014,8,12,1,30,0,0,0,12,126.34,0.131,0.4,3.395,198.5,66.78,20,980,0
2014,8,12,2,0,0,0,0,12,123.06,0.131,0.4,3.403,189.3,68.13,20,980,0
2014,8,12,2,30,0,0,0,12,119.13,0.131,0.2,3.409,189.3,68.13,20,980,0
2014,8,12,3,0,0,0,0,13,114.65,0.131,0.1,3.416,151.2,69.07,20,980,0
2014,8,12,3,30,0,0,0,13,109.75,0.131,0.2,3.419,151.2,73.52,19,980,0
2014,8,12,4,0,0,0,3,13,104.5,0.131,0.3,3.423,99.9,74.14,19,980,0
2014,8,12,4,30,0,0,3,13,98.98,0.131,0.4,3.429,99.9,74.14,19,980,0
2014,8,12,5,0,0,0,0,13,93.25,0.131,0.5,3.436,103.4,69.94,20,980,0
2014,8,12,5,30,17,106,0,13,87.35,0.131,0.4,3.443,103.4,69.96,20,980,21
2014,8,12,6,0,50,182,3,13,81.33,0.131,0.3,3.451,188.1,64.18,21,980,77
2014,8,12,6,30,65,492,0,13,75.22,0.131,0.7,3.434,188.1,60.36,22,980,191
2014,8,12,7,0,81,593,0,12,69.04,0.131,1.1,3.418,246.4,52.84,24,980,293
2014,8,12,7,30,92,669,0,12,62.84,0.131,1.4,3.385,246.4,49.76,25,980,398
2014,8,12,8,0,103,722,0,13,56.63,0.131,1.8,3.352,245.2,48.8,26,980,500
2014,8,12,8,30,110,764,0,13,50.46,0.131,2.1,3.319,245.2,45.99,27,980,597
2014,8,12,9,0,284,410,3,13,44.38,0.131,2.4,3.286,239.1,44.6,28,980,577
2014,8,12,9,30,123,819,0,13,38.46,0.131,2.5,3.247,239.1,44.59,28,980,765
2014,8,12,10,0,103,879,0,14,32.81,0.131,2.7,3.209,229.7,44.31,29,980,842
2014,8,12,10,30,105,892,0,14,27.63,0.131,2.9,3.162,229.7,44.3,29,980,896
2014,8,12,11,0,111,895,1,14,23.26,0.131,3.2,3.115,228.3,42.32,30,980,933
2014,8,12,11,30,112,901,0,14,20.25,0.131,3.4,3.057,228.3,42.31,30,980,957
2014,8,12,12,0,114,900,0,14,19.24,0.131,3.6,3,232.1,42.24,30,980,965
2014,8,12,12,30,114,900,0,14,20.56,0.131,3.8,2.939,232.1,42.23,30,980,957
2014,8,12,13,0,114,893,0,14,23.8,0.131,4,2.878,237.8,41.48,30,980,932
2014,8,12,13,30,112,885,0,14,28.31,0.131,4.1,2.817,237.8,43.94,29,980,892
2014,8,12,14,0,108,876,0,14,33.58,0.131,4.2,2.757,243.9,42.98,29,980,838
2014,8,12,14,30,105,859,0,14,39.27,0.131,4.1,2.697,243.9,45.55,28,980,771
2014,8,12,15,0,99,841,0,14,45.23,0.131,4.1,2.638,248.7,44.92,28,980,692
2014,8,12,15,30,93,812,0,14,51.33,0.131,3.8,2.589,248.7,47.64,27,980,601
2014,8,12,16,0,85,778,0,13,57.51,0.128,3.6,2.541,249.2,47.22,27,980,503
2014,8,12,16,30,77,725,0,13,63.72,0.128,3.2,2.507,249.2,50.1,26,980,399
2014,8,12,17,0,67,656,0,13,69.93,0.128,2.9,2.474,245.3,49.66,26,980,292
2014,8,12,17,30,55,550,0,13,76.11,0.128,2.5,2.454,245.3,52.72,25,980,187
2014,8,12,18,0,37,385,0,13,82.22,0.128,2.1,2.435,233.9,56.49,24,980,89
2014,8,12,18,30,12,112,0,13,88.24,0.128,1.7,2.431,233.9,60.03,23,980,16
2014,8,12,19,0,0,0,0,14,94.13,0.128,1.4,2.428,210.4,65.32,22,980,0
2014,8,12,19,30,0,0,0,14,99.85,0.128,1.2,2.428,210.4,69.47,21,980,0
2014,8,12,20,0,0,0,0,14,105.35,0.128,1,2.428,182,70.18,21,980,0
2014,8,12,20,30,0,0,0,14,110.57,0.128,0.8,2.423,182,74.67,20,980,0
2014,8,12,21,0,0,0,0,14,115.45,0.128,0.7,2.419,164.5,74.85,20,980,0
2014,8,12,21,30,0,0,0,14,119.88,0.128,0.6,2.41,164.5,74.84,20,980,0
2014,8,12,22,0,0,0,0,14,123.76,0.128,0.5,2.402,156.2,74.75,20,980,0
2014,8,12,22,30,0,0,0,14,126.97,0.128,0.3,2.391,156.2,79.56,19,980,0
2014,8,12,23,0,0,0,0,14,129.36,0.128,0.2,2.38,159.2,79.4,19,980,0
2014,8,12,23,30,0,0,0,14,130.83,0.128,0.1,2.373,159.2,79.39,19,980,0
2014,8,13,0,0,0,0,0,14,131.29,0.128,0.1,2.366,228.2,79.13,19,980,0
2014,8,13,0,30,0,0,0,14,130.7,0.128,0.1,2.372,228.2,79.12,19,980,0
2014,8,13,1,0,0,0,0,14,129.11,0.128,0.1,2.378,204.6,78.93,19,980,0
2014,8,13,1,30,0,0,0,14,126.6,0.128,0.1,2.39,204.6,84.06,18,980,0
2014,8,13,2,0,0,0,0,14,123.31,0.128,0.2,2.402,177.3,83.79,18,980,0
2014,8,13,2,30,0,0,0,14,119.35,0.128,0.3,2.398,177.3,83.79,18,980,0
2014,8,13,3,0,0,0,0,14,114.85,0.128,0.4,2.395,219.6,83.71,18,980,0
2014,8,13,3,30,0,0,0,14,109.93,0.128,0.4,2.381,219.6,83.72,17,980,0
2014,8,13,4,0,0,0,0,14,104.67,0.128,0.5,2.367,243.6,84.19,17,980,0
2014,8,13,4,30,0,0,0,14,99.14,0.128,0.5,2.352,243.6,89.71,17,980,0
2014,8,13,5,0,0,0,0,14,93.39,0.128,0.5,2.337,273.4,89.91,17,980,0
2014,8,13,5,30,16,123,0,14,87.49,0.128,0.4,2.317,273.4,84.39,18,980,22
2014,8,13,6,0,43,372,0,13,81.46,0.128,0.4,2.297,280.5,76.3,19,980,99
2014,8,13,6,30,62,532,1,13,75.34,0.128,0.2,2.291,280.5,71.7,20,980,197
2014,8,13,7,0,102,0,3,13,69.17,0.128,0.1,2.286,175.6,64.72,21,980,102
2014,8,13,7,30,177,45,3,13,62.96,0.128,0.5,2.293,175.6,60.87,22,980,198
2014,8,13,8,0,237,208,3,12,56.75,0.128,0.9,2.301,146.5,53.29,24,980,351
2014,8,13,8,30,102,805,0,12,50.59,0.128,1.3,2.29,146.5,50.18,25,980,614
2014,8,13,9,0,107,838,0,13,44.52,0.128,1.8,2.279,179,48.1,26,980,704
2014,8,13,9,30,111,861,0,13,38.61,0.128,2.2,2.255,179,48.09,26,980,785
2014,8,13,10,0,115,879,0,14,32.98,0.128,2.7,2.231,200.1,47.98,27,980,853
2014,8,13,10,30,118,892,0,14,27.83,0.128,3,2.206,200.1,45.24,27,980,907
2014,8,13,11,0,120,901,0,14,23.5,0.128,3.4,2.181,210.4,42.98,28,980,947
2014,8,13,11,30,121,906,0,14,20.52,0.128,3.7,2.166,210.4,42.97,28,980,970
2014,8,13,12,0,123,906,0,14,19.55,0.128,4,2.151,218.8,43.22,29,980,977
2014,8,13,12,30,122,905,0,14,20.86,0.128,4.1,2.133,218.8,45.8,28,980,968
2014,8,13,13,0,110,916,0,14,24.08,0.128,4.2,2.115,226.4,46.12,28,980,947
2014,8,13,13,30,109,908,0,14,28.57,0.128,4.1,2.089,226.4,46.11,28,980,906
2014,8,13,14,0,106,896,0,14,33.81,0.128,4.1,2.064,231.3,46.05,28,980,851
2014,8,13,14,30,102,879,0,14,39.49,0.128,3.9,2.039,231.3,48.83,27,980,781
2014,8,13,15,0,99,856,0,14,45.43,0.128,3.7,2.015,234.1,48.84,27,980,700
2014,8,13,15,30,94,826,0,14,51.53,0.128,3.4,1.987,234.1,51.82,26,980,608
2014,8,13,16,0,89,783,0,14,57.71,0.128,3.1,1.959,235.1,51.85,26,980,507
2014,8,13,16,30,81,729,0,14,63.92,0.128,2.8,1.933,235.1,55.03,25,980,401
2014,8,13,17,0,72,649,0,14,70.13,0.128,2.6,1.908,234.4,55.38,25,980,292
2014,8,13,17,30,58,538,0,14,76.31,0.128,2.2,1.892,234.4,62.48,23,980,185
2014,8,13,18,0,39,366,1,14,82.43,0.128,1.8,1.876,238.7,67.77,22,980,87
2014,8,13,18,30,12,91,0,14,88.45,0.128,1.6,1.878,238.7,72.08,21,980,14
2014,8,13,19,0,0,0,0,15,94.35,0.128,1.4,1.88,239.6,73.46,21,980,0
2014,8,13,19,30,0,0,0,15,100.07,0.128,1.2,1.894,239.6,78.17,20,980,0
2014,8,13,20,0,0,0,0,15,105.59,0.128,1.1,1.908,227.3,78.54,20,980,0
2014,8,13,20,30,0,0,0,15,110.82,0.128,0.9,1.916,227.3,83.6,19,980,0
2014,8,13,21,0,0,0,0,15,115.71,0.128,0.8,1.926,206.9,83.21,19,980,0
2014,8,13,21,30,0,0,0,15,120.16,0.128,0.7,1.926,206.9,83.21,19,980,0
2014,8,13,22,0,0,0,0,14,124.05,0.128,0.6,1.926,175.5,82.42,19,980,0
2014,8,13,22,30,0,0,0,14,127.27,0.128,0.6,1.92,175.5,87.77,18,980,0
2014,8,13,23,0,0,0,0,14,129.67,0.128,0.7,1.914,136.6,86.61,18,980,0
2014,8,13,23,30,0,0,0,14,131.14,0.128,0.8,1.9,136.6,86.59,18,980,0
2014,8,14,0,0,0,0,0,14,131.59,0.128,0.9,1.888,117.8,85.21,18,980,0
2014,8,14,0,30,0,0,0,14,131,0.128,0.9,1.855,117.8,85.2,18,980,0
2014,8,14,1,0,0,0,0,14,129.39,0.128,1,1.822,107.9,83.53,18,980,0
2014,8,14,1,30,0,0,0,14,126.87,0.128,1,1.778,107.9,88.97,17,980,0
2014,8,14,2,0,0,0,0,13,123.55,0.128,1.1,1.735,101.6,86.48,17,980,0
2014,8,14,2,30,0,0,0,13,119.57,0.128,1.1,1.695,101.6,86.47,17,980,0
2014,8,14,3,0,0,0,0,13,115.06,0.128,1.2,1.655,98.9,83.45,17,980,0
2014,8,14,3,30,0,0,0,13,110.12,0.128,1.2,1.621,98.9,83.45,17,980,0
2014,8,14,4,0,0,0,0,12,104.84,0.128,1.3,1.588,99.4,80.01,17,980,0
2014,8,14,4,30,0,0,0,12,99.29,0.128,1.2,1.563,99.4,80.01,17,980,0
2014,8,14,5,0,0,0,0,11,93.54,0.128,1.2,1.539,100.7,71.63,18,980,0
2014,8,14,5,30,15,172,0,11,87.63,0.128,1.4,1.523,100.7,67.27,19,980,22
2014,8,14,6,0,38,446,0,11,81.59,0.128,1.6,1.508,102.3,56.2,20,980,103
2014,8,14,6,30,54,604,0,11,75.47,0.128,1.5,1.517,102.3,52.85,21,980,206
2014,8,14,7,0,65,706,0,10,69.29,0.128,1.5,1.526,128.1,47.52,23,980,315
2014,8,14,7,30,74,774,0,10,63.08,0.128,1.7,1.553,128.1,44.73,24,980,424
2014,8,14,8,0,81,823,0,10,56.88,0.128,1.9,1.58,158.5,40.35,26,980,530
2014,8,14,8,30,86,859,0,10,50.72,0.128,2.3,1.605,158.5,38.03,27,980,630
2014,8,14,9,0,90,887,0,11,44.65,0.128,2.7,1.632,176.8,37.34,28,980,722
2014,8,14,9,30,94,908,0,11,38.76,0.128,2.9,1.654,176.8,37.34,28,980,802
2014,8,14,10,0,93,929,0,11,33.15,0.128,3.1,1.678,188.4,36.41,29,980,871
2014,8,14,10,30,95,940,0,11,28.03,0.128,3.2,1.69,188.4,36.41,29,980,925
2014,8,14,11,0,97,946,0,12,23.74,0.128,3.4,1.702,197.6,37.56,29,980,964
2014,8,14,11,30,98,951,0,12,20.81,0.128,3.4,1.701,197.6,37.55,29,980,987
2014,8,14,12,0,99,952,0,12,19.86,0.128,3.5,1.701,205.3,38.16,29,980,994
2014,8,14,12,30,98,950,0,12,21.17,0.128,3.5,1.689,205.3,38.15,29,980,985
2014,8,14,13,0,95,949,0,12,24.36,0.128,3.6,1.677,211.2,38.25,29,980,960
2014,8,14,13,30,94,941,0,12,28.82,0.128,3.6,1.662,211.2,38.24,29,980,918
2014,8,14,14,0,91,931,0,12,34.04,0.128,3.6,1.648,214.4,37.5,29,980,863
2014,8,14,14,30,88,916,0,12,39.71,0.128,3.5,1.633,214.4,37.49,29,980,792
2014,8,14,15,0,83,896,0,12,45.64,0.128,3.5,1.619,217.2,37.17,29,980,710
2014,8,14,15,30,79,868,0,12,51.73,0.128,3.2,1.607,217.2,39.39,28,980,617
2014,8,14,16,0,73,834,0,12,57.91,0.128,3,1.596,218.9,39.46,28,980,516
2014,8,14,16,30,67,784,0,12,64.12,0.128,2.7,1.589,218.9,41.85,27,980,409
2014,8,14,17,0,58,714,0,12,70.33,0.128,2.4,1.583,219.4,45.14,26,980,299
2014,8,14,17,30,48,609,0,12,76.51,0.128,1.8,1.585,219.4,50.88,24,980,190
2014,8,14,18,0,33,438,0,13,82.63,0.128,1.2,1.588,229.3,56.83,23,980,89
2014,8,14,18,30,10,134,0,13,88.66,0.128,1,1.592,229.3,60.42,22,980,13
2014,8,14,19,0,0,0,0,13,94.57,0.128,0.8,1.596,230.1,62.23,22,980,0
2014,8,14,19,30,0,0,0,13,100.31,0.128,0.6,1.606,230.1,66.19,21,980,0
2014,8,14,20,0,0,0,0,13,105.83,0.128,0.5,1.617,193.6,65.64,21,980,0
2014,8,14,20,30,0,0,0,13,111.08,0.128,0.5,1.637,193.6,69.85,20,980,0
2014,8,14,21,0,0,0,0,13,115.98,0.128,0.6,1.658,140.5,68.59,20,980,0
2014,8,14,21,30,0,0,0,13,120.44,0.128,0.7,1.682,140.5,68.59,20,980,0
2014,8,14,22,0,0,0,0,12,124.34,0.128,0.8,1.708,120,66.99,20,980,0
2014,8,14,22,30,0,0,0,12,127.57,0.128,0.8,1.73,120,66.98,20,980,0
2014,8,14,23,0,0,0,0,12,129.98,0.128,0.9,1.753,107,65.15,20,980,0
2014,8,14,23,30,0,0,0,12,131.46,0.128,0.9,1.765,107,65.14,20,980,0
2014,8,15,0,0,0,0,0,11,131.9,0.128,1,1.778,93,63.02,20,980,0
2014,8,15,0,30,0,0,0,11,131.3,0.128,1.1,1.794,93,63.01,20,980,0
2014,8,15,1,0,0,0,0,11,129.67,0.128,1.2,1.811,80.9,62.04,20,980,0
2014,8,15,1,30,0,0,0,11,127.13,0.128,1.2,1.837,80.9,62.03,20,980,0
2014,8,15,2,0,0,0,0,11,123.79,0.128,1.3,1.864,75.1,62.19,20,980,0
2014,8,15,2,30,0,0,0,11,119.79,0.128,1.2,1.897,75.1,62.19,20,980,0
2014,8,15,3,0,0,0,0,11,115.26,0.128,1.2,1.931,74.8,62.63,20,980,0
2014,8,15,3,30,0,0,0,11,110.3,0.128,1.2,1.976,74.8,62.64,20,980,0
2014,8,15,4,0,0,0,0,11,105.01,0.128,1.2,2.021,76.3,62.74,20,980,0
