Year,Month,Day,Hour,Minute,Cloud Type,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,GHI
2017,2,8,16,30,8,79.16,0.127,1.6,2.457,281.1,92.64,18,980,123
2017,2,8,17,0,8,84.84,0.127,1.7,2.413,288,91.48,17,980,48
2017,2,8,17,30,8,90.69,0.127,1.5,2.365,288,91.48,16,980,0
2017,2,8,18,0,7,96.68,0.127,1.4,2.318,306.6,89.14,16,990,0
2017,2,8,18,30,4,102.78,0.127,1.2,2.291,306.6,95.03,16,990,0
2017,2,8,19,0,4,108.94,0.127,1.1,2.265,329.7,93.38,16,990,0
2017,2,8,19,30,8,115.14,0.127,1,2.26,329.7,93.39,16,990,0
2017,2,8,20,0,8,121.34,0.127,0.9,2.255,342.4,91.44,16,990,0
2017,2,8,20,30,8,127.53,0.127,0.8,2.263,342.4,91.46,16,990,0
2017,2,8,21,0,7,133.63,0.127,0.8,2.272,345.9,89.76,16,990,0
2017,2,8,21,30,1,139.61,0.127,0.7,2.285,345.9,95.75,15,990,0
2017,2,8,22,0,8,145.34,0.127,0.7,2.3,346.7,94.29,15,990,0
2017,2,8,22,30,7,150.67,0.127,0.7,2.309,346.7,94.29,15,990,0
2017,2,8,23,0,1,155.31,0.127,0.7,2.319,358.7,92.75,15,990,0
2017,2,8,23,30,1,158.79,0.127,0.7,2.309,358.7,92.74,15,990,0
2017,2,9,0,0,1,160.45,0.127,0.8,2.299,23.1,90.77,15,990,0
2017,2,9,0,30,7,159.84,0.127,0.9,2.263,23.1,96.82,14,990,0
2017,2,9,1,0,1,157.14,0.127,1.1,2.228,45,94.12,14,990,0
2017,2,9,1,30,1,152.98,0.127,1.1,2.194,45,94.08,14,990,0
2017,2,9,2,0,8,147.93,0.127,1.2,2.161,56.6,91.35,14,980,0
2017,2,9,2,30,8,142.36,0.127,1.1,2.138,56.6,91.34,14,980,0
2017,2,9,3,0,8,136.48,0.127,1,2.116,58.3,88.7,14,980,0
2017,2,9,3,30,8,130.42,0.127,0.9,2.1,58.3,88.69,14,980,0
2017,2,9,4,0,7,124.26,0.127,0.8,2.084,54.3,81.23,14,980,0
2017,2,9,4,30,1,118.06,0.127,0.7,2.086,54.3,81.24,14,980,0
2017,2,9,5,0,8,111.84,0.127,0.6,2.089,39,79.3,15,980,0
2017,2,9,5,30,1,105.65,0.127,0.5,2.093,39,79.32,15,980,0
2017,2,9,6,0,1,99.51,0.127,0.5,2.098,21.1,77.58,15,990,0
2017,2,9,6,30,7,93.46,0.127,0.5,2.118,21.1,77.58,15,990,0
2017,2,9,7,0,4,87.52,0.127,0.5,2.138,31.6,81.73,16,990,17
2017,2,9,7,30,4,81.74,0.127,0.5,2.179,31.6,76.68,17,990,72
2017,2,9,8,0,8,76.15,0.127,0.5,2.222,28.4,71.1,18,990,136
2017,2,9,8,30,4,70.83,0.127,0.3,2.256,28.4,66.76,19,990,202
2017,2,9,9,0,4,65.82,0.127,0.2,2.291,289.9,58.96,20,990,264
2017,2,9,9,30,3,61.23,0.127,0.6,2.32,289.9,58.94,20,990,366
2017,2,9,10,0,0,57.15,0.127,1,2.35,233.9,54.15,21,990,546
2017,2,9,10,30,1,53.71,0.127,1.3,2.372,233.9,54.13,21,980,605
2017,2,9,11,0,8,51.04,0.127,1.6,2.394,229.8,51.57,21,980,564
2017,2,9,11,30,7,49.27,0.127,1.7,2.379,229.8,51.54,21,980,596
2017,2,9,12,0,7,48.49,0.127,1.9,2.365,229.3,52.83,22,980,608
2017,2,9,12,30,1,48.75,0.127,2,2.302,229.3,52.8,22,980,689
2017,2,9,13,0,8,50.05,0.127,2.3,2.24,232.2,52.15,22,980,560
2017,2,9,13,30,1,52.29,0.127,2.4,2.185,232.2,55.45,21,980,633
2017,2,9,14,0,8,55.37,0.127,2.5,2.13,242.6,56.06,21,980,483
2017,2,9,14,30,8,59.15,0.127,2.5,2.087,242.6,59.64,20,980,424
2017,2,9,15,0,8,63.5,0.127,2.5,2.045,257.6,61.96,20,980,396
2017,2,9,15,30,8,68.31,0.127,2.2,1.966,257.6,65.95,19,980,78
2017,2,9,16,0,8,73.49,0.127,1.9,1.888,278.4,78.61,18,980,56
2017,2,9,16,30,1,78.95,0.127,1.6,1.801,278.4,89.3,16,980,156
2017,2,9,17,0,7,84.64,0.127,1.4,1.715,290.1,92.58,15,980,64
2017,2,9,17,30,8,90.5,0.127,1.2,1.651,290.1,92.59,15,980,0
2017,2,9,18,0,6,96.5,0.127,1.2,1.587,296.1,87.6,15,980,0
2017,2,9,18,30,7,102.6,0.127,1,1.549,296.1,87.61,15,980,0
2017,2,9,19,0,3,108.76,0.127,0.9,1.511,297.3,82.72,15,980,0
2017,2,9,19,30,1,114.96,0.127,0.7,1.5,297.3,82.73,15,980,0
2017,2,9,20,0,0,121.17,0.127,0.6,1.49,296.2,79.71,15,980,0
2017,2,9,20,30,1,127.35,0.127,0.5,1.504,296.2,79.71,15,980,0
2017,2,9,21,0,1,133.45,0.127,0.5,1.518,286.4,77.99,15,980,0
2017,2,9,21,30,3,139.41,0.127,0.5,1.548,286.4,77.99,15,980,0
2017,2,9,22,0,0,145.13,0.127,0.6,1.578,273.6,77.69,15,980,0
2017,2,9,22,30,0,150.43,0.127,0.6,1.609,273.6,82.9,14,980,0
2017,2,9,23,0,8,155.04,0.127,0.7,1.641,273.9,81.66,14,980,0
2017,2,9,23,30,8,158.49,0.127,0.6,1.67,273.9,81.65,14,980,0
2017,2,10,0,0,8,160.13,0.127,0.5,1.7,287.1,80.14,14,980,0
2017,2,10,0,30,8,159.53,0.127,0.3,1.702,287.1,80.12,14,980,0
2017,2,10,1,0,8,156.86,0.127,0.2,1.706,26.9,79.66,14,980,0
2017,2,10,1,30,8,152.74,0.127,0.5,1.674,26.9,85.03,13,980,0
2017,2,10,2,0,8,147.71,0.127,0.9,1.643,90.7,85.06,13,980,0
2017,2,10,2,30,8,142.16,0.127,1.1,1.61,90.7,85.04,13,980,0
2017,2,10,3,0,8,136.3,0.127,1.3,1.578,101.8,85.16,13,980,0
2017,2,10,3,30,8,130.25,0.127,1.4,1.575,101.8,90.96,12,980,0
2017,2,10,4,0,8,124.1,0.127,1.5,1.572,112.2,89.34,12,980,0
2017,2,10,4,30,8,117.89,0.127,1.4,1.605,112.2,89.36,12,980,0
2017,2,10,5,0,8,111.68,0.127,1.4,1.638,121.2,88.16,12,980,0
2017,2,10,5,30,8,105.48,0.127,1.3,1.702,121.2,88.17,12,980,0
2017,2,10,6,0,8,99.34,0.127,1.3,1.767,125.1,88.27,12,980,0
2017,2,10,6,30,8,93.28,0.127,1.1,1.872,125.1,82.65,12,980,0
2017,2,10,7,0,4,87.33,0.127,0.9,1.977,126.1,86.25,13,980,16
2017,2,10,7,30,8,81.54,0.127,0.7,2.099,126.1,86.26,14,980,63
2017,2,10,8,0,8,75.94,0.127,0.6,2.222,146.5,80.35,15,980,118
2017,2,10,8,30,8,70.6,0.127,0.7,2.328,146.5,80.35,15,980,173
2017,2,10,9,0,8,65.58,0.127,0.8,2.436,206.2,72.87,16,980,225
2017,2,10,9,30,8,60.97,0.127,1,2.529,206.2,72.87,16,980,186
2017,2,10,10,0,8,56.88,0.127,1.2,2.623,227.8,71.15,17,980,27
2017,2,10,10,30,8,53.42,0.127,1.4,2.719,227.8,71.13,17,980,116
2017,2,10,11,0,8,50.73,0.127,1.6,2.815,241,74.65,17,980,207
2017,2,10,11,30,8,48.95,0.127,1.7,2.911,241,74.63,17,980,273
2017,2,10,12,0,8,48.16,0.127,1.8,3.008,247.1,77.86,17,980,246
2017,2,10,12,30,8,48.43,0.127,1.8,3.091,247.1,82.98,16,980,223
2017,2,10,13,0,8,49.73,0.127,1.9,3.174,250.6,86.35,16,980,149
2017,2,10,13,30,6,51.99,0.127,1.9,3.236,250.6,86.34,16,980,51
2017,2,10,14,0,8,55.08,0.127,1.9,3.299,250.9,89.18,16,980,32
2017,2,10,14,30,8,58.88,0.127,1.8,3.328,250.9,95.13,15,980,62
2017,2,10,15,0,8,63.24,0.127,1.8,3.359,252.3,97.38,15,980,13
2017,2,10,15,30,8,68.07,0.127,1.7,3.358,252.3,97.39,15,980,31
2017,2,10,16,0,8,73.26,0.127,1.7,3.358,259.2,98.63,15,980,22
2017,2,10,16,30,8,78.74,0.127,1.5,3.331,259.2,100,14,980,13
2017,2,10,17,0,8,84.44,0.127,1.4,3.304,268.8,100,14,980,5
2017,2,10,17,30,8,90.31,0.127,1.2,3.258,268.8,100,14,980,0
2017,2,10,18,0,8,96.32,0.127,1,3.212,286.9,100,14,980,0
2017,2,10,18,30,8,102.42,0.127,0.9,3.171,286.9,100,14,980,0
2017,2,10,19,0,8,108.59,0.127,0.9,3.13,300.6,100,14,980,0
2017,2,10,19,30,8,114.79,0.127,0.9,3.104,300.6,100,13,980,0
2017,2,10,20,0,8,121,0.127,0.9,3.079,305.1,100,13,980,0
2017,2,10,20,30,8,127.17,0.127,0.9,3.067,305.1,100,13,980,0
2017,2,10,21,0,8,133.27,0.127,1,3.056,303.4,100,13,980,0
2017,2,10,21,30,8,139.22,0.127,1.1,3.048,303.4,100,13,980,0
2017,2,10,22,0,8,144.91,0.127,1.2,3.041,305.8,100,13,980,0
2017,2,10,22,30,8,150.2,0.127,1.2,3.03,305.8,100,13,980,0
2017,2,10,23,0,8,154.77,0.127,1.4,3.02,306.4,100,13,980,0
2017,2,10,23,30,8,158.18,0.127,1.6,2.999,306.4,100,12,980,0
2017,2,11,0,0,8,159.8,0.127,1.8,2.979,295.1,100,12,980,0
2017,2,11,0,30,8,159.21,0.127,2.2,2.918,295.1,100,12,980,0
2017,2,11,1,0,8,156.57,0.127,2.6,2.858,286.5,100,12,980,0
2017,2,11,1,30,8,152.48,0.127,2.7,2.756,286.5,100,12,980,0
2017,2,11,2,0,8,147.49,0.127,2.9,2.654,285.4,100,12,980,0
2017,2,11,2,30,8,141.96,0.127,2.5,2.529,285.4,100,12,980,0
2017,2,11,3,0,8,136.11,0.127,2.2,2.405,284.3,100,12,980,0
2017,2,11,3,30,8,130.07,0.127,1.9,2.235,284.3,100,11,980,0
2017,2,11,4,0,8,123.92,0.127,1.6,2.067,282.7,100,11,980,0
2017,2,11,4,30,8,117.72,0.127,1.5,1.881,282.7,100,11,980,0
2017,2,11,5,0,8,111.5,0.127,1.5,1.695,276.2,100,11,980,0
2017,2,11,5,30,8,105.31,0.127,1.5,1.57,276.2,100,11,980,0
2017,2,11,6,0,7,99.16,0.127,1.5,1.445,270.8,100,11,980,0
2017,2,11,6,30,8,93.09,0.127,1.6,1.374,270.8,100,11,980,0
2017,2,11,7,0,3,87.14,0.127,1.7,1.304,278.4,100,12,980,24
2017,2,11,7,30,4,81.33,0.127,1.6,1.266,278.4,100,12,990,92
2017,2,11,8,0,8,75.73,0.127,1.6,1.228,299.9,94.62,13,990,175
2017,2,11,8,30,7,70.37,0.127,1.3,1.202,299.9,88.62,14,990,256
2017,2,11,9,0,8,65.34,0.127,1.1,1.178,298.9,77.87,15,990,151
2017,2,11,9,30,8,60.71,0.127,1.1,1.162,298.9,77.86,15,990,403
2017,2,11,10,0,8,56.6,0.127,1.2,1.148,252.3,67.07,16,990,349
2017,2,11,10,30,8,53.12,0.127,1.6,1.149,252.3,67.05,16,990,386
2017,2,11,11,0,3,50.42,0.127,2,1.151,231.9,60.27,17,980,219
2017,2,11,11,30,7,48.62,0.127,2.3,1.162,231.9,60.24,17,980,229
2017,2,11,12,0,3,47.83,0.127,2.6,1.174,224.6,60.46,17,980,87
2017,2,11,12,30,3,48.1,0.127,2.7,1.178,224.6,60.45,17,980,124
2017,2,11,13,0,3,49.41,0.127,2.8,1.184,219.9,60.95,17,980,278
2017,2,11,13,30,2,51.68,0.127,2.8,1.185,219.9,64.96,16,980,245
2017,2,11,14,0,2,54.79,0.127,2.8,1.186,216.7,64.77,16,980,224
2017,2,11,14,30,1,58.6,0.127,2.8,1.198,216.7,69.07,15,980,537
2017,2,11,15,0,2,62.99,0.127,2.8,1.21,214.1,69.09,15,980,454
2017,2,11,15,30,2,67.83,0.127,2.7,1.236,214.1,73.73,14,980,362
2017,2,11,16,0,1,73.04,0.127,2.6,1.263,214.7,76.97,14,980,261
2017,2,11,16,30,1,78.53,0.127,2.2,1.291,214.7,82.19,13,980,160
2017,2,11,17,0,1,84.24,0.127,1.9,1.319,219.7,92.32,12,980,65
2017,2,11,17,30,1,90.12,0.127,1.6,1.339,219.7,98.69,11,980,0
2017,2,11,18,0,2,96.14,0.127,1.4,1.361,212.9,98.03,11,990,0
2017,2,11,18,30,2,102.25,0.127,1.2,1.371,212.9,98.04,11,990,0
2017,2,11,19,0,1,108.42,0.127,1.1,1.381,188.7,96.75,11,990,0
2017,2,11,19,30,1,114.62,0.127,0.9,1.386,188.7,96.75,11,990,0
2017,2,11,20,0,1,120.83,0.127,0.7,1.391,138.7,94.95,11,990,0
2017,2,11,20,30,1,127,0.127,0.7,1.403,138.7,94.96,10,990,0
2017,2,11,21,0,4,133.08,0.127,0.7,1.415,77.4,93.69,10,990,0
2017,2,11,21,30,4,139.02,0.127,0.7,1.435,77.4,100,10,990,0
2017,2,11,22,0,4,144.7,0.127,0.8,1.455,57.6,95.9,10,990,0
2017,2,11,22,30,4,149.96,0.127,0.8,1.466,57.6,95.89,9,990,0
2017,2,11,23,0,4,154.5,0.127,0.9,1.477,41.2,91.62,9,990,0
2017,2,11,23,30,4,157.87,0.127,1.1,1.464,41.2,98,9,990,0
2017,2,12,0,0,3,159.47,0.127,1.3,1.452,24.6,94.38,9,990,0
2017,2,12,0,30,4,158.89,0.127,1.4,1.434,24.6,94.36,9,990,0
2017,2,12,1,0,1,156.28,0.127,1.6,1.417,8.2,91.31,9,990,0
2017,2,12,1,30,1,152.22,0.127,1.8,1.396,8.2,91.3,9,990,0
2017,2,12,2,0,0,147.26,0.127,2,1.375,1.8,90.48,9,980,0
2017,2,12,2,30,1,141.75,0.127,2.2,1.345,1.8,90.48,9,980,0
2017,2,12,3,0,1,135.92,0.127,2.4,1.315,6.2,89.89,9,990,0
2017,2,12,3,30,1,129.89,0.127,2.5,1.28,6.2,89.9,9,990,0
2017,2,12,4,0,1,123.74,0.127,2.7,1.245,12.8,88.52,9,990,0
2017,2,12,4,30,1,117.54,0.127,2.8,1.214,12.8,88.54,9,990,0
2017,2,12,5,0,1,111.33,0.127,3,1.183,20.5,86.42,9,990,0
2017,2,12,5,30,1,105.13,0.127,3.1,1.164,20.5,86.44,9,990,0
2017,2,12,6,0,1,98.98,0.127,3.3,1.146,25.5,83.66,9,990,0
2017,2,12,6,30,1,92.9,0.127,3.6,1.142,25.5,78.21,9,990,0
2017,2,12,7,0,1,86.94,0.127,4,1.139,27.1,74.92,10,990,33
2017,2,12,7,30,1,81.12,0.127,4.2,1.153,27.1,70.11,11,990,121
2017,2,12,8,0,0,75.5,0.127,4.5,1.167,28.2,65.37,13,990,222
2017,2,12,8,30,0,70.13,0.127,4.9,1.199,28.2,61.22,14,990,323
2017,2,12,9,0,0,65.08,0.127,5.3,1.231,34.7,55.74,15,990,418
2017,2,12,9,30,0,60.44,0.127,5.1,1.264,34.7,52.26,16,990,504
2017,2,12,10,0,0,56.31,0.127,5,1.298,35.5,51.34,17,990,578
2017,2,12,10,30,0,52.82,0.127,4.7,1.322,35.5,51.32,17,990,639
2017,2,12,11,0,1,50.1,0.127,4.5,1.346,34.2,50.16,18,990,683
2017,2,12,11,30,1,48.29,0.127,4.2,1.353,34.2,50.14,18,990,713
2017,2,12,12,0,1,47.5,0.127,3.9,1.361,32,47.66,19,980,725
2017,2,12,12,30,1,47.77,0.127,3.7,1.353,32,47.64,19,980,721
2017,2,12,13,0,1,49.09,0.127,3.5,1.346,29.2,44.75,20,980,700
2017,2,12,13,30,1,51.37,0.127,3.4,1.333,29.2,44.74,20,980,663
2017,2,12,14,0,1,54.5,0.127,3.3,1.32,26.3,44.94,20,980,608
2017,2,12,14,30,1,58.33,0.127,3,1.3,26.3,47.83,19,980,541
2017,2,12,15,0,1,62.74,0.127,2.8,1.28,23.5,50.14,19,980,460
2017,2,12,15,30,1,67.6,0.127,2.2,1.246,23.5,53.4,18,980,369
2017,2,12,16,0,1,72.82,0.127,1.7,1.212,18.9,66.67,17,980,271
2017,2,12,16,30,0,78.32,0.127,1.6,1.171,18.9,75.81,15,980,169
2017,2,12,17,0,1,84.04,0.127,1.5,1.131,19.3,75.78,14,980,73
2017,2,12,17,30,0,89.93,0.127,1.5,1.097,19.3,80.93,13,980,0
2017,2,12,18,0,0,95.96,0.127,1.6,1.063,23.7,77.67,13,980,0
2017,2,12,18,30,0,102.07,0.127,1.6,1.045,23.7,82.97,12,980,0
2017,2,12,19,0,1,108.24,0.127,1.6,1.029,22.3,80.5,12,990,0
2017,2,12,19,30,0,114.45,0.127,1.6,1.025,22.3,80.5,12,990,0
2017,2,12,20,0,1,120.65,0.127,1.6,1.022,19.2,78.32,12,990,0
2017,2,12,20,30,0,126.82,0.127,1.6,1.02,19.2,78.32,11,990,0
2017,2,12,21,0,1,132.9,0.127,1.7,1.02,19,76.55,11,990,0
2017,2,12,21,30,0,138.82,0.127,1.7,1.016,19,81.8,11,990,0
2017,2,12,22,0,0,144.48,0.127,1.8,1.014,20.4,80.15,11,990,0
2017,2,12,22,30,0,149.71,0.127,1.8,1.012,20.4,80.14,11,990,0
2017,2,12,23,0,0,154.22,0.127,1.9,1.008,20.6,78.61,11,980,0
2017,2,12,23,30,1,157.56,0.127,2,1.01,20.6,78.6,11,980,0
2017,2,13,0,0,0,159.14,0.127,2.2,1.012,20.4,77.12,11,980,0
2017,2,13,0,30,0,158.56,0.127,2.2,1.014,20.4,82.44,10,980,0
2017,2,13,1,0,0,155.98,0.127,2.3,1.018,22.6,81.16,10,980,0
2017,2,13,1,30,1,151.96,0.127,2.3,1.025,22.6,81.15,10,980,0
2017,2,13,2,0,0,147.02,0.127,2.4,1.033,24.9,80.01,10,980,0
2017,2,13,2,30,0,141.54,0.127,2.4,1.04,24.9,80,10,980,0
2017,2,13,3,0,0,135.72,0.127,2.5,1.048,26,78.33,10,980,0
2017,2,13,3,30,0,129.7,0.127,2.4,1.054,26,78.33,10,980,0
2017,2,13,4,0,0,123.56,0.127,2.4,1.06,28.2,76.72,10,980,0
2017,2,13,4,30,1,117.36,0.127,2.3,1.065,28.2,76.73,10,980,0
2017,2,13,5,0,1,111.15,0.127,2.3,1.071,32.6,75.53,10,980,0
2017,2,13,5,30,1,104.94,0.127,2.2,1.077,32.6,75.55,10,980,0
2017,2,13,6,0,1,98.79,0.127,2.2,1.083,36.9,75.35,10,980,0
2017,2,13,6,30,1,92.71,0.127,2.2,1.087,36.9,70.48,11,990,0
2017,2,13,7,0,1,86.73,0.127,2.3,1.091,40.3,68.88,13,990,36
2017,2,13,7,30,1,80.91,0.127,2.6,1.097,40.3,64.52,14,990,126
2017,2,13,8,0,0,75.28,0.127,3,1.103,42.5,54.2,15,990,228
2017,2,13,8,30,0,69.89,0.127,2.9,1.126,42.5,50.84,16,990,329
2017,2,13,9,0,0,64.83,0.127,2.9,1.149,46.8,45.87,18,990,424
2017,2,13,9,30,1,60.17,0.127,2.5,1.187,46.8,43.07,19,990,510
2017,2,13,10,0,1,56.02,0.127,2.1,1.225,49.4,36.97,20,990,584
2017,2,13,10,30,1,52.51,0.127,1.4,1.257,49.4,36.96,20,980,644
2017,2,13,11,0,8,49.78,0.127,0.8,1.289,23.3,34.91,21,980,608
2017,2,13,11,30,8,47.96,0.127,0.9,1.311,23.3,34.91,21,980,618
2017,2,13,12,0,2,47.16,0.127,1,1.334,300.9,38.53,21,980,629
2017,2,13,12,30,7,47.43,0.127,1,1.349,300.9,38.51,21,980,615
2017,2,13,13,0,8,48.76,0.127,1.1,1.364,294.7,40.68,21,980,589
2017,2,13,13,30,8,51.06,0.127,0.9,1.375,294.7,40.66,21,980,562
2017,2,13,14,0,2,54.21,0.127,0.8,1.386,295.1,42.36,21,980,516
2017,2,13,14,30,1,58.06,0.127,0.8,1.402,295.1,45.06,20,980,542
2017,2,13,15,0,7,62.48,0.127,0.8,1.418,272.8,49.96,20,980,372
2017,2,13,15,30,8,67.36,0.127,1,1.438,272.8,53.18,19,980,333
2017,2,13,16,0,8,72.59,0.127,1.2,1.459,268,67.7,18,980,243
2017,2,13,16,30,8,78.11,0.127,1.1,1.474,268,72.14,17,980,152
2017,2,13,17,0,7,83.84,0.127,1,1.489,288.2,75.28,16,980,65
2017,2,13,17,30,8,89.74,0.127,0.8,1.498,288.2,80.3,15,980,0
2017,2,13,18,0,8,95.77,0.127,0.6,1.507,321.6,81.57,15,980,0
2017,2,13,18,30,8,101.89,0.127,0.5,1.524,321.6,81.58,15,980,0
2017,2,13,19,0,8,108.07,0.127,0.4,1.542,351.5,81.32,15,980,0
2017,2,13,19,30,4,114.28,0.127,0.3,1.563,351.5,86.79,14,980,0
2017,2,13,20,0,8,120.48,0.127,0.3,1.585,10.2,84.24,14,980,0
2017,2,13,20,30,8,126.64,0.127,0.3,1.6,10.2,84.24,14,980,0
2017,2,13,21,0,8,132.71,0.127,0.4,1.615,54.6,80.6,14,980,0
2017,2,13,21,30,4,138.62,0.127,0.5,1.633,54.6,80.6,14,980,0
2017,2,13,22,0,1,144.26,0.127,0.6,1.651,69.5,79.33,14,980,0
2017,2,13,22,30,4,149.47,0.127,0.7,1.678,69.5,84.69,13,980,0
2017,2,13,23,0,3,153.94,0.127,0.8,1.706,70.9,85.66,13,980,0
2017,2,13,23,30,7,157.24,0.127,0.9,1.738,70.9,85.65,13,980,0
2017,2,14,0,0,8,158.8,0.127,1,1.772,72.2,86.58,13,980,0
2017,2,14,0,30,3,158.23,0.127,1,1.8,72.2,86.56,13,980,0
2017,2,14,1,0,8,155.68,0.127,1.1,1.829,76.5,86.4,13,980,0
2017,2,14,1,30,7,151.69,0.127,1.1,1.848,76.5,92.27,12,980,0
2017,2,14,2,0,8,146.78,0.127,1.2,1.868,78.6,91.66,12,980,0
2017,2,14,2,30,8,141.31,0.127,1.2,1.88,78.6,91.65,12,980,0
2017,2,14,3,0,6,135.51,0.127,1.2,1.893,79.5,90.33,12,980,0
2017,2,14,3,30,8,129.5,0.127,1.1,1.896,79.5,90.33,12,980,0
2017,2,14,4,0,4,123.37,0.127,1.1,1.899,80.3,89.35,12,980,0
2017,2,14,4,30,8,117.18,0.127,1.1,1.884,80.3,95.5,11,980,0
2017,2,14,5,0,3,110.96,0.127,1.1,1.869,83.5,93.12,11,980,0
2017,2,14,5,30,1,104.76,0.127,1.1,1.847,83.5,93.14,11,980,0
2017,2,14,6,0,8,98.59,0.127,1.1,1.825,79.9,92.01,11,980,0
2017,2,14,6,30,3,92.51,0.127,1.3,1.795,79.9,86.11,12,980,0
2017,2,14,7,0,3,86.53,0.127,1.6,1.765,68,85.78,13,980,25
2017,2,14,7,30,3,80.69,0.127,1.8,1.727,68,80.36,14,980,87
2017,2,14,8,0,3,75.05,0.127,2.1,1.69,59.9,72.74,15,990,160
2017,2,14,8,30,4,69.65,0.127,2,1.648,59.9,68.21,16,990,233
2017,2,14,9,0,3,64.57,0.127,1.9,1.606,64.9,63.55,17,990,346
2017,2,14,9,30,1,59.89,0.127,1.9,1.558,64.9,59.65,18,990,499
2017,2,14,10,0,0,55.73,0.127,1.9,1.51,74.4,51.72,19,990,582
2017,2,14,10,30,0,52.2,0.127,1.7,1.452,74.4,51.71,19,990,644
2017,2,14,11,0,0,49.45,0.127,1.6,1.396,83.3,46.3,20,990,690
2017,2,14,11,30,0,47.62,0.127,1.4,1.337,83.3,46.28,20,980,721
2017,2,14,12,0,0,46.82,0.127,1.2,1.278,87.6,43.06,20,980,735
2017,2,14,12,30,1,47.1,0.127,1,1.224,87.6,43.04,20,980,732
2017,2,14,13,0,1,48.44,0.127,0.8,1.17,81.5,43.18,21,980,711
2017,2,14,13,30,1,50.75,0.127,0.6,1.12,81.5,45.93,20,980,674
2017,2,14,14,0,1,53.91,0.127,0.4,1.07,57,46.2,20,980,621
2017,2,14,14,30,0,57.78,0.127,0.3,1.027,57,46.19,20,980,553
2017,2,14,15,0,1,62.22,0.127,0.3,0.985,336,48.21,20,980,472
2017,2,14,15,30,1,67.12,0.127,0.6,0.949,336,51.32,19,980,380
2017,2,14,16,0,0,72.37,0.127,1,0.914,273.1,69.55,18,980,281
2017,2,14,16,30,1,77.9,0.127,1,0.89,273.1,79.01,16,980,177
2017,2,14,17,0,1,83.65,0.127,1.1,0.866,299.6,75.77,15,980,79
2017,2,14,17,30,1,89.55,0.127,1.1,0.855,299.6,80.88,14,980,0
2017,2,14,18,0,1,95.59,0.127,1.2,0.844,324.9,79.1,14,980,0
2017,2,14,18,30,1,101.72,0.127,1.2,0.84,324.9,84.46,13,990,0
2017,2,14,19,0,1,107.9,0.127,1.3,0.837,340.4,82.84,13,990,0
2017,2,14,19,30,1,114.11,0.127,1.2,0.837,340.4,88.51,12,990,0
2017,2,14,20,0,1,120.31,0.127,1.2,0.838,355.7,85.97,12,990,0
2017,2,14,20,30,0,126.46,0.127,1.2,0.839,355.7,85.97,12,990,0
2017,2,14,21,0,0,132.53,0.127,1.2,0.84,6.6,83.24,12,990,0
2017,2,14,21,30,1,138.42,0.127,1.2,0.839,6.6,88.96,11,990,0
2017,2,14,22,0,1,144.04,0.127,1.4,0.839,13.1,85.32,11,990,0
2017,2,14,22,30,1,149.22,0.127,1.5,0.823,13.1,85.31,11,990,0
2017,2,14,23,0,1,153.66,0.127,1.6,0.808,26.1,81.14,11,990,0
2017,2,14,23,30,1,156.92,0.127,1.7,0.776,26.1,81.14,11,990,0
2017,2,15,0,0,1,158.46,0.127,1.9,0.745,42.3,77.25,11,990,0
2017,2,15,0,30,1,157.89,0.127,2,0.713,42.3,77.24,11,990,0
2017,2,15,1,0,1,155.37,0.127,2.1,0.682,54.8,74.38,11,990,0
2017,2,15,1,30,1,151.41,0.127,2,0.668,54.8,74.36,11,980,0
2017,2,15,2,0,0,146.53,0.127,1.9,0.655,61.1,72.5,11,980,0
2017,2,15,2,30,1,141.09,0.127,1.7,0.656,61.1,72.5,11,980,0
2017,2,15,3,0,0,135.3,0.127,1.6,0.658,62.6,70.41,11,980,0
2017,2,15,3,30,0,129.3,0.127,1.5,0.667,62.6,70.42,11,980,0
2017,2,15,4,0,0,123.18,0.127,1.4,0.677,59.1,67.25,11,990,0
2017,2,15,4,30,0,116.98,0.127,1.3,0.685,59.1,67.26,11,990,0
2017,2,15,5,0,3,110.77,0.127,1.3,0.693,53.4,64.3,11,990,0
2017,2,15,5,30,4,104.56,0.127,1.3,0.695,53.4,64.31,11,990,0
2017,2,15,6,0,4,98.4,0.127,1.4,0.697,54.2,65.99,11,990,0
2017,2,15,6,30,3,92.3,0.127,1.5,0.699,54.2,61.76,12,990,0
2017,2,15,7,0,8,86.31,0.127,1.6,0.702,57,71.5,13,990,36
2017,2,15,7,30,4,80.47,0.127,2.1,0.714,57,66.97,14,990,116
2017,2,15,8,0,8,74.81,0.127,2.6,0.726,55.4,57.48,16,990,205
2017,2,15,8,30,8,69.4,0.127,2.6,0.744,55.4,53.93,17,990,294
2017,2,15,9,0,8,64.31,0.127,2.6,0.763,56,51.09,18,990,415
2017,2,15,9,30,8,59.61,0.127,2.3,0.784,56,47.97,19,990,410
2017,2,15,10,0,1,55.43,0.127,2.1,0.805,77.8,39.58,21,990,606
2017,2,15,10,30,8,51.88,0.127,1.8,0.827,77.8,37.21,22,990,497
2017,2,15,11,0,1,49.12,0.127,1.6,0.85,103.7,32.41,23,990,713
2017,2,15,11,30,0,47.28,0.127,1.3,0.876,103.7,32.39,23,990,742
